,brand,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
896,Honda,2017,13.710150042306449,40000,Diesel,Individual,Manual,1,25.5,1498.0,98.6,5.0
897,Honda,2006,12.013700752882718,110000,Petrol,Individual,Manual,2,17.7,1497.0,78.0,5.0
898,Hyundai,2010,12.506177237980511,100000,Diesel,Individual,Manual,4,21.9,1396.0,90.0,5.0
899,Maruti,2017,13.527828485512494,40000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
900,Hyundai,2019,13.527828485512494,30000,Petrol,Individual,Manual,1,18.6,1197.0,81.86,5.0
901,Maruti,2002,10.596634733096073,80000,Petrol,Individual,Manual,3,16.1,796.0,37.0,4.0
902,Ford,2011,12.154779351142624,90000,Diesel,Individual,Manual,2,20.0,1399.0,68.0,5.0
903,Toyota,2009,12.886641043883259,200000,Diesel,Individual,Manual,3,12.8,2494.0,102.0,7.0
904,Toyota,2010,13.592367006650065,125000,Diesel,Individual,Manual,2,11.5,2982.0,171.0,7.0
905,Hyundai,2011,12.66032791780777,80000,Petrol,Individual,Manual,1,17.0,1197.0,80.0,5.0
906,Audi,2014,14.28551418721001,44000,Diesel,Individual,Automatic,2,16.55,1968.0,147.51,5.0
907,Toyota,2013,12.923909999653127,90000,Diesel,Individual,Manual,1,23.59,1364.0,67.04,5.0
908,Hyundai,2018,13.270783382522602,32000,Petrol,Individual,Manual,1,18.9,1197.0,81.86,5.0
909,Hyundai,2013,12.736700896592344,70000,Petrol,Individual,Manual,1,18.5,1197.0,82.85,5.0
910,Hyundai,2015,12.506177237980511,43000,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
911,Tata,2017,12.542544882151386,80000,Diesel,Individual,Manual,1,22.95,1248.0,74.0,5.0
912,Tata,2012,11.77528972943772,60000,Diesel,Individual,Manual,1,22.3,1248.0,74.0,5.0
913,Hyundai,2014,12.468436909997665,18945,Petrol,Individual,Manual,1,21.1,814.0,55.2,5.0
914,Hyundai,2018,13.473020249017498,70000,Diesel,Individual,Manual,1,24.0,1186.0,73.97,5.0
915,Maruti,2013,12.230760380059866,100000,Petrol,Individual,Manual,3,15.1,1196.0,73.0,7.0
916,Datsun,2017,12.611537753638338,60000,Petrol,Individual,Manual,1,20.62,1198.0,67.0,7.0
917,Maruti,2009,12.100712129872347,144000,Diesel,Individual,Manual,2,19.3,1248.0,73.9,5.0
918,Mahindra,2016,13.458835614025542,120000,Diesel,Individual,Manual,1,18.49,1493.0,100.0,7.0
919,Hyundai,2012,12.676076274775909,107825,Diesel,Individual,Manual,2,21.9,1396.0,90.0,5.0
920,Maruti,2020,12.821258284620408,15000,Petrol,Individual,Manual,1,22.05,796.0,47.3,5.0
921,Renault,2018,12.736700896592344,10000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
922,Maruti,2019,13.854731271117556,1620,Petrol,Individual,Manual,1,19.01,1462.0,103.2,6.0
923,Hyundai,2018,13.527828485512494,30000,Diesel,Individual,Manual,1,21.19,1396.0,88.76,5.0
924,Mahindra,2018,13.304684934198283,70000,Diesel,Individual,Manual,1,18.49,2179.0,120.0,9.0
925,Mahindra,2016,13.217673557208654,70000,Diesel,Individual,Manual,1,15.96,2523.0,63.0,9.0
926,Toyota,2013,13.304684934198283,95000,Diesel,Individual,Manual,2,12.99,2494.0,100.57,7.0
927,Tata,2017,13.217673557208654,50000,Diesel,Individual,Manual,1,24.7,1047.0,69.0,5.0
928,Honda,2015,13.527828485512494,160000,Diesel,Individual,Manual,1,25.1,1498.0,98.6,5.0
929,Hyundai,2019,13.017002861746503,10000,Petrol,Individual,Manual,1,20.3,1086.0,68.0,5.0
930,Maruti,2012,12.89921982609012,100000,Diesel,Individual,Manual,3,20.77,1248.0,88.76,7.0
931,Maruti,2016,13.16158409055761,50000,Diesel,Individual,Manual,2,25.2,1248.0,74.0,5.0
932,Maruti,2013,12.201060103706629,60000,Petrol,Individual,Manual,2,20.2,998.0,67.1,5.0
933,Chevrolet,2012,11.918390573078392,110000,Diesel,Individual,Manual,1,25.44,936.0,57.6,5.0
934,Hyundai,2016,13.199324418540456,80000,Diesel,Individual,Manual,3,21.19,1396.0,88.73,5.0
935,Maruti,2011,12.429216196844383,85000,Diesel,Individual,Manual,2,21.5,1248.0,88.8,5.0
936,Maruti,2010,12.206072645530174,90000,Petrol,Individual,Manual,2,18.9,1061.0,67.0,5.0
937,Tata,2011,11.77528972943772,90000,Diesel,Individual,Manual,2,25.0,1396.0,69.0,5.0
938,Maruti,2007,11.407564949312402,90000,Petrol,Individual,Manual,1,16.1,796.0,37.0,4.0
939,Hyundai,2012,13.017002861746503,120000,Diesel,Individual,Manual,2,22.32,1582.0,126.32,5.0
940,Hyundai,2009,12.542544882151386,120000,Diesel,Individual,Manual,1,18.1,1493.0,110.0,5.0
941,Tata,2007,12.542544882151386,160000,Diesel,Individual,Manual,2,13.93,2956.0,138.1,7.0
942,Maruti,2006,11.695247021764184,141000,Petrol,Individual,Manual,2,17.3,993.0,60.0,5.0
943,Maruti,2008,12.577636201962656,100000,Diesel,Individual,Manual,2,17.8,1248.0,75.0,5.0
944,Hyundai,2019,13.815510557964274,15000,Diesel,Individual,Manual,1,22.1,1396.0,88.7,5.0
945,Maruti,2012,12.936033799212835,108000,Diesel,Individual,Manual,1,19.3,1248.0,73.9,5.0
946,Maruti,2012,12.936033799212835,108000,Diesel,Individual,Manual,1,23.4,1248.0,74.0,5.0
947,Chevrolet,2015,12.388394202324129,55000,Diesel,Individual,Manual,1,25.44,936.0,56.3,5.0
948,Tata,2010,12.429216196844383,37944,Diesel,Individual,Manual,1,18.4,1248.0,75.0,5.0
949,Ford,2011,12.072541252905651,90400,Diesel,Individual,Manual,1,20.0,1399.0,68.0,5.0
950,Hyundai,2008,12.301382825334498,85000,Diesel,Individual,Manual,2,16.8,1493.0,110.0,5.0
951,Maruti,2003,11.350406535472453,120000,Diesel,Individual,Manual,3,20.8,1527.0,58.0,5.0
952,Maruti,2019,13.422467969854667,5000,Petrol,Individual,Manual,1,21.21,1197.0,81.8,5.0
953,Renault,2016,13.190022025878143,50000,Diesel,Individual,Manual,1,19.87,1461.0,83.8,5.0
954,Renault,2019,13.422467969854667,5000,Petrol,Individual,Manual,1,20.0,999.0,72.0,7.0
955,Maruti,2016,13.592367006650065,90000,Diesel,Individual,Manual,1,24.3,1248.0,88.5,5.0
956,Maruti,2012,12.959844447906553,96000,Diesel,Individual,Manual,2,20.77,1248.0,88.8,7.0
957,Maruti,2011,11.918390573078392,80000,Petrol,Individual,Manual,3,15.37,1196.0,73.0,5.0
958,Maruti,2007,11.407564949312402,60000,Petrol,Individual,Manual,2,18.2,1061.0,64.0,5.0
959,Mahindra,2015,13.652991628466498,90000,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
960,Toyota,2008,12.706847933442663,193623,Diesel,Individual,Manual,2,12.8,2494.0,102.0,8.0
961,Hyundai,2017,13.652991628466498,63186,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
962,Mahindra,2008,12.628067055589549,219000,Diesel,Individual,Manual,2,13.6,2523.0,63.0,7.0
963,Toyota,2013,13.721199878493033,110000,Diesel,Individual,Manual,2,12.99,2494.0,100.0,7.0
964,Toyota,2012,13.9108207377686,151000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,8.0
965,Maruti,2019,13.422467969854667,5000,Petrol,Individual,Automatic,1,21.4,1197.0,83.1,5.0
966,Maruti,2010,11.918390573078392,91500,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
967,Maruti,2015,13.217673557208654,23000,Diesel,Individual,Manual,1,25.2,1248.0,74.0,5.0
968,Volkswagen,2012,12.765688433465597,40000,Diesel,Individual,Manual,1,20.54,1598.0,103.6,5.0
969,Maruti,2012,12.611537753638338,70000,Diesel,Individual,Manual,1,23.2,1248.0,73.94,5.0
970,Toyota,2018,14.372265113618665,10000,Diesel,Individual,Automatic,1,11.36,2755.0,171.5,7.0
971,Mahindra,2014,13.322852238153732,90000,Diesel,Individual,Manual,2,14.0,2523.0,75.0,7.0
972,Honda,2016,12.89921982609012,68000,Petrol,Individual,Manual,1,19.4,1198.0,86.8,5.0
973,Hyundai,2013,13.458835614025542,120000,Diesel,Individual,Manual,1,22.7,1582.0,126.24,5.0
974,Chevrolet,2013,12.611537753638338,65000,Diesel,Individual,Manual,1,22.1,1248.0,76.9,5.0
975,Hyundai,2005,11.082142548877775,85000,Petrol,Individual,Manual,1,15.3,1341.0,83.0,5.0
976,Maruti,2011,12.206072645530174,94000,Petrol,Individual,Manual,3,18.9,998.0,67.1,5.0
977,Hyundai,2015,13.38472764187182,100000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
978,Hyundai,2015,13.38472764187182,80000,Diesel,Individual,Manual,1,22.54,1396.0,88.73,5.0
979,Volkswagen,2013,12.765688433465597,80000,Diesel,Individual,Manual,3,22.07,1199.0,73.9,5.0
980,Tata,2011,11.225243392518447,140500,Diesel,Individual,Manual,3,17.88,1396.0,52.8,5.0
981,Maruti,2010,12.388394202324129,143000,Petrol,Individual,Manual,1,17.5,1298.0,85.8,5.0
982,Maruti,2013,12.388394202324129,60000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
983,Tata,2011,12.100712129872347,120000,Diesel,Individual,Manual,2,18.4,1248.0,75.0,5.0
984,Hyundai,2014,13.710150042306449,80000,Diesel,Individual,Automatic,2,13.01,2199.0,194.3,7.0
985,Mahindra,2014,12.959844447906553,63000,Diesel,Individual,Manual,2,18.06,2523.0,63.0,7.0
986,Chevrolet,2009,11.461632170582678,120000,Petrol,Individual,Manual,3,18.0,995.0,62.0,5.0
987,Maruti,2018,13.60602333309755,100000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
988,Hyundai,2018,13.9108207377686,60000,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
989,Chevrolet,2013,13.304684934198283,90000,Diesel,Individual,Manual,1,13.58,2499.0,72.4,9.0
990,Maruti,2014,13.217673557208654,50000,Diesel,Individual,Manual,2,20.77,1248.0,88.76,7.0
991,Mahindra,2015,13.480037821676145,70000,Diesel,Individual,Manual,1,15.4,2179.0,120.0,7.0
992,Mahindra,2010,12.611537753638338,40000,Diesel,Individual,Manual,1,,,,
993,Tata,2006,11.512925464970229,120000,Diesel,Individual,Manual,3,16.1,1405.0,70.0,5.0
994,Mahindra,2013,13.122363377404328,195000,Diesel,Individual,Manual,1,14.0,2523.0,75.0,8.0
995,Maruti,2013,12.765688433465597,40000,Petrol,Individual,Manual,1,20.51,998.0,67.04,5.0
996,Tata,2008,11.512925464970229,40000,Diesel,Individual,Manual,1,16.8,1405.0,62.0,5.0
997,Tata,2012,12.691580461311874,120000,Diesel,Individual,Manual,1,13.93,2179.0,138.03,7.0
998,Maruti,2012,12.301382825334498,360003,Petrol,Individual,Manual,2,18.9,998.0,67.1,5.0
999,Maruti,1999,10.915088464214607,60000,Petrol,Individual,Manual,2,16.1,796.0,37.0,4.0
1000,Renault,2016,12.706847933442663,20000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
1001,Mahindra,2014,13.081541382884074,37000,Diesel,Individual,Manual,1,15.96,2523.0,62.1,7.0
1002,Maruti,2018,13.764217263576723,57000,Diesel,Individual,Manual,2,25.1,1248.0,88.5,5.0
1003,Hyundai,2011,12.611537753638338,110000,Diesel,Individual,Manual,2,16.2,1493.0,110.0,5.0
1004,Hyundai,2006,12.043553716032399,110000,Petrol,Individual,Manual,4,13.9,1599.0,103.2,5.0
1005,Toyota,2013,13.652991628466498,120000,Diesel,Individual,Manual,2,12.99,2494.0,100.57,8.0
1006,Tata,2019,13.710150042306449,8079,Diesel,Dealer,Manual,1,24.7,1047.0,69.0,5.0
1007,Toyota,2015,14.09692301740246,114368,Diesel,Dealer,Manual,2,12.99,2494.0,100.6,7.0
1008,Ford,2012,12.765688433465597,79990,Diesel,Dealer,Manual,2,17.8,1399.0,67.0,5.0
1009,Ford,2012,12.959844447906553,81632,Diesel,Dealer,Manual,1,20.0,1399.0,68.0,5.0
1010,Ford,2016,13.304684934198283,155201,Diesel,Dealer,Manual,1,26.1,1498.0,99.23,5.0
1011,Ford,2014,13.527828485512494,101504,Diesel,Dealer,Manual,1,22.7,1498.0,89.84,5.0
1012,Ford,2012,13.017002861746503,90165,Diesel,Dealer,Manual,1,17.8,1399.0,67.0,5.0
1013,Ford,2010,12.691580461311874,86017,Diesel,Dealer,Manual,2,25.5,1498.0,99.23,5.0
1014,Mahindra,2013,13.710150042306449,85036,Diesel,Dealer,Manual,2,15.1,2179.0,140.0,7.0
1015,Fiat,2013,12.765688433465597,160254,Diesel,Dealer,Manual,2,,,,
1016,Ford,2013,13.304684934198283,125531,Diesel,Dealer,Manual,2,22.77,1498.0,98.59,5.0
1017,Hyundai,2019,13.9108207377686,10000,Petrol,Individual,Manual,1,17.0,1591.0,121.3,5.0
1018,Tata,2017,13.16158409055761,20000,Petrol,Individual,Manual,1,23.84,1199.0,84.0,5.0
1019,Mahindra,2015,13.693342923990066,170000,Diesel,Individual,Manual,1,15.4,2179.0,120.0,7.0
1020,Tata,2018,13.764217263576723,40000,Diesel,Individual,Automatic,1,21.5,1497.0,108.5,5.0
1021,Honda,2008,12.345830240069793,120000,Petrol,Individual,Manual,2,17.0,1497.0,118.0,5.0
1022,Maruti,2013,12.923909999653127,100000,Diesel,Individual,Manual,3,23.2,1248.0,73.94,5.0
1023,Ford,2011,12.611537753638338,110000,Diesel,Individual,Manual,3,17.8,1399.0,68.0,5.0
1024,Tata,2008,12.072541252905651,120000,Diesel,Individual,Manual,3,16.8,1405.0,68.0,5.0
1025,Maruti,2000,11.589886506106357,206000,Petrol,Individual,Manual,4,19.7,796.0,46.3,5.0
1026,Maruti,2017,12.959844447906553,40000,Petrol,Individual,Manual,2,23.1,998.0,67.04,5.0
1027,Chevrolet,2011,12.513557345278134,170000,Diesel,Individual,Manual,4,16.52,1991.0,123.7,5.0
1028,Hyundai,2013,12.644327576461329,70000,Petrol,Individual,Manual,1,19.81,1086.0,68.05,5.0
1029,Hyundai,2017,13.933293593620657,105000,Diesel,Individual,Manual,1,21.38,1396.0,88.7,5.0
1030,Hyundai,2014,13.017002861746503,46000,Petrol,Individual,Manual,2,19.1,1197.0,81.86,5.0
1031,Volkswagen,2011,12.86876061860541,80000,Diesel,Individual,Manual,2,22.07,1199.0,73.9,5.0
1032,Hyundai,2011,12.89921982609012,60000,Petrol,Individual,Manual,1,16.2,1599.0,103.2,5.0
1033,Honda,2015,13.541073712262515,70000,Diesel,Individual,Manual,3,25.1,1498.0,98.6,5.0
1034,Maruti,2009,11.695247021764184,90000,Petrol,Individual,Manual,1,19.7,796.0,46.3,5.0
1035,Maruti,2019,13.537118532419585,25000,Diesel,Individual,Manual,1,28.4,1248.0,74.02,5.0
1036,Maruti,2015,12.506177237980511,53000,Petrol,Individual,Manual,2,22.74,796.0,47.3,5.0
1037,Tata,2011,12.429216196844383,90000,Diesel,Individual,Manual,2,13.55,2179.0,118.35,7.0
1038,Toyota,2011,13.592367006650065,60000,Diesel,Individual,Manual,1,12.8,2494.0,102.0,7.0
1039,Toyota,2014,14.137594057133388,150000,Diesel,Individual,Manual,1,13.0,2982.0,168.5,7.0
1040,Mahindra,2014,13.458835614025542,24000,Diesel,Individual,Manual,1,16.55,2498.0,105.0,6.0
1041,Honda,2016,13.017002861746503,100000,Diesel,Individual,Manual,2,24.2,1498.0,98.6,7.0
1042,Mahindra,2018,13.38472764187182,6000,Petrol,Individual,Manual,1,18.15,1198.0,82.0,6.0
1043,Mahindra,2013,13.764217263576723,49700,Diesel,Individual,Manual,1,15.1,2179.0,140.0,7.0
1044,Toyota,2007,13.347105650082236,80000,Diesel,Individual,Manual,2,12.8,2494.0,102.0,7.0
1045,Toyota,2000,12.206072645530174,100000,Diesel,Individual,Manual,1,,,,
1046,Maruti,2019,13.304684934198283,10000,Petrol,Individual,Automatic,1,21.21,1197.0,81.8,5.0
1047,Renault,2019,12.577636201962656,21000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
1048,Maruti,2013,12.2783933071098,25000,Petrol,Individual,Manual,1,20.92,998.0,67.1,5.0
1049,Renault,2016,12.429216196844383,22000,Petrol,Individual,Manual,1,25.17,799.0,53.3,5.0
1050,Maruti,2017,13.527828485512494,50000,Diesel,Individual,Manual,1,24.52,1248.0,88.5,7.0
1051,Maruti,2016,12.429216196844383,20000,Petrol,Individual,Manual,2,23.95,998.0,67.05,5.0
1052,Honda,2017,13.764217263576723,15000,Petrol,Individual,Automatic,1,15.4,1497.0,117.3,7.0
1053,Ford,2018,13.583578500616985,30000,Diesel,Individual,Manual,1,25.83,1498.0,99.0,5.0
1054,Hyundai,2015,13.527828485512494,74000,Diesel,Individual,Manual,1,19.67,1582.0,126.2,5.0
1055,Honda,2017,13.493926933836812,6550,Petrol,Individual,Automatic,1,18.2,1199.0,88.7,5.0
1056,Hyundai,2016,13.081541382884074,30000,Diesel,Individual,Manual,1,24.0,1120.0,70.0,5.0
1057,BMW,2013,15.137266397946593,56000,Diesel,Dealer,Automatic,1,11.2,2993.0,241.0,4.0
1058,Maruti,2018,13.58609739363647,41779,Petrol,Dealer,Manual,1,21.21,1197.0,81.8,5.0
1059,Honda,2016,13.345506928718539,54000,Petrol,Dealer,Manual,1,18.7,1199.0,88.7,5.0
1060,Mercedes-Benz,2016,14.880221294956703,31000,Diesel,Dealer,Automatic,1,13.0,2143.0,204.0,5.0
1061,Maruti,2017,13.345506928718539,37000,Diesel,Individual,Automatic,1,26.8,1248.0,74.0,5.0
1062,Chevrolet,2011,12.994530005894443,90000,Diesel,Individual,Automatic,2,18.1,1991.0,147.9,4.0
1063,Toyota,2018,14.151982794585487,13534,Petrol,Dealer,Manual,1,14.28,1798.0,138.03,5.0
1064,Toyota,2017,14.187074114396758,7000,Petrol,Dealer,Automatic,2,14.53,1794.0,138.1,5.0
1065,Mercedes-Benz,2017,14.808762330974558,23000,Diesel,Dealer,Automatic,1,17.9,2143.0,136.0,5.0
1066,Toyota,2019,14.470436525704022,43000,Diesel,Dealer,Automatic,1,11.36,2755.0,171.5,8.0
1067,Kia,2020,14.457364444136669,5000,Diesel,Dealer,Automatic,1,17.8,1493.0,113.4,5.0
1068,Maruti,2017,13.647090722906658,70000,Diesel,Dealer,Manual,1,28.09,1248.0,88.5,5.0
1069,Skoda,2016,13.38472764187182,99000,Diesel,Dealer,Automatic,1,21.66,1498.0,103.52,5.0
1070,Maruti,2018,13.527828485512494,15000,Petrol,Dealer,Manual,1,22.0,1197.0,81.8,5.0
1071,BMW,2018,15.60727002719233,28156,Diesel,Dealer,Automatic,1,17.09,2993.0,261.4,4.0
1072,Honda,2015,13.321214236149494,30000,Petrol,Dealer,Manual,1,18.7,1199.0,88.7,5.0
1073,Toyota,2018,14.893920139314865,100000,Diesel,Dealer,Automatic,1,12.9,2755.0,174.5,7.0
1074,Hyundai,2017,13.955272500339433,63309,Diesel,Dealer,Manual,1,19.67,1582.0,126.2,5.0
1075,Toyota,2016,14.417090544998729,94000,Diesel,Dealer,Automatic,1,11.36,2755.0,171.5,7.0
1076,Hyundai,2018,13.698976741708323,29000,Petrol,Dealer,Automatic,1,17.4,1197.0,81.86,5.0
1077,Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
1078,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
1079,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
1080,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
1081,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
1082,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
1083,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
1084,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
1085,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
1086,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
1087,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
1088,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
1089,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
1090,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
1091,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
1092,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
1093,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
1094,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
1095,Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
1096,Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
1097,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
1098,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
1099,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
1100,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
1101,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
1102,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
1103,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
1104,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
1105,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
1106,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
1107,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
1108,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
1109,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
1110,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
1111,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
1112,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
1113,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
1114,Volvo,2018,14.721750953984929,2000,Diesel,Dealer,Automatic,1,16.8,1984.0,150.0,5.0
1115,Jaguar,2017,14.780591454007862,9000,Diesel,Dealer,Automatic,1,13.6,1999.0,177.0,5.0
1116,Lexus,2019,15.454507272639919,20000,Petrol,Dealer,Automatic,1,22.37,2487.0,214.56,5.0
1117,Jaguar,2017,14.978661367769956,45000,Diesel,Dealer,Automatic,1,19.33,1999.0,177.0,5.0
1118,Tata,2015,13.128345449081877,110000,Diesel,Individual,Manual,1,14.1,2179.0,147.94,7.0
1119,Volvo,2019,15.150511624696614,20000,Diesel,Individual,Automatic,1,18.0,1969.0,190.0,5.0
1120,Toyota,2016,14.508657738524219,68089,Petrol,Trustmark Dealer,Automatic,1,19.16,2494.0,157.7,5.0
1121,Maruti,2013,12.323855681186558,58343,Petrol,Trustmark Dealer,Manual,1,21.79,998.0,67.05,5.0
1122,Maruti,2018,13.514405465180353,38817,Diesel,Dealer,Manual,1,27.39,1248.0,74.0,5.0
1123,Honda,2016,13.217673557208654,56494,Petrol,Trustmark Dealer,Manual,1,18.2,1199.0,88.7,5.0
1124,Toyota,2013,13.527828485512494,79328,Diesel,Trustmark Dealer,Manual,2,12.99,2494.0,100.6,7.0
1125,Maruti,2019,13.38472764187182,5621,Petrol,Trustmark Dealer,Automatic,1,22.0,1197.0,81.8,5.0
1126,Toyota,2017,13.345506928718539,25538,Petrol,Trustmark Dealer,Manual,1,16.78,1496.0,88.73,5.0
1127,Maruti,2018,13.304684934198283,69779,Petrol,Dealer,Automatic,1,22.0,1197.0,81.8,5.0
1128,Hyundai,2017,13.017002861746503,56290,Diesel,Dealer,Manual,1,24.0,1186.0,73.97,5.0
1129,BMW,2019,15.501909511534503,7500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
1130,BMW,2019,15.520258650202699,8500,Diesel,Dealer,Automatic,1,16.78,1995.0,190.0,5.0
1131,Honda,2019,13.565766324852886,7032,Petrol,Trustmark Dealer,Automatic,1,19.0,1199.0,88.76,5.0
1132,Skoda,2016,13.37700559577791,11000,Petrol,Dealer,Automatic,1,14.3,1598.0,103.5,5.0
